"ID","Player","Team","Position","RkOv","Status","Age","Salary","Contract","FPts","FP/G","%D","ADP","Ros","+/-"
"*03yeh*","Jarno Karki","(N/A)","F","3998","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04tjs*","Keegan Karki","(N/A)","G","3999","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*01h9a*","Henrik Karlsson","(N/A)","G","4004","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*033b6*","Ludwig Karlsson","(N/A)","F","4005","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*004jj*","Mattias Karlsson","(N/A)","D","4006","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*03koi*","Maxim Karpov","(N/A)","F","4015","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*02j7g*","Paul Karpowich","(N/A)","G","4017","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*049fs*","Roger Karrer","(N/A)","D","4018","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*003fv*","Martins Karsums","(N/A)","F","4019","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*03d0k*","Jorgen Karterud","(N/A)","F","4020","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*060yg*","Roni Karvinen","(N/A)","F","4021","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*02g1f*","Jason Kasdorf","(N/A)","G","4022","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*03ysr*","Libor Kasik","(N/A)","G","4027","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*05o68*","Olli Kaskinen","(N/A)","D","4030","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*0046h*","Lukas Kaspar","PHI","F","4033","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*004oc*","Matt Kassian","(N/A)","F","4035","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*01t65*","Ray Kaunisto","(N/A)","F","4042","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*03wqm*","Maxim Kazakov","(N/A)","F","4047","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*02npy*","Justin Kea","(N/A)","F","4048","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*05xcv*","Gerard Keane","(N/A)","D","4049","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*04fh6*","Austen Keating","(N/A)","F","4052","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*0637v*","Roman Kechter","(N/A)","F","4053","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*004k9*","Adam Keefe","(N/A)","F","4054","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*038tc*","Mike Keenan","(N/A)","D","4056","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*003hz*","Matt Keetley","(N/A)","G","4058","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*04mx4*","Colton Kehler","(N/A)","F","4059","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*061jr*","Theo Keilin","(N/A)","F","4060","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*004j6*","Matt Keith","CGY","F","4061","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*03xms*","Tyler Kelleher","DAL","F","4063","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*04ffv*","Matthew Kellenberger","(N/A)","D","4064","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*0048p*","Justin Keller","(N/A)","F","4066","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*01dor*","Ryan Keller","(N/A)","F","4067","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*02g23*","Aidan Kelly","(N/A)","F","4070","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*01unx*","Dan Kelly","(N/A)","D","4071","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*066kv*","Kyle Kelsey","(N/A)","G","4072","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*04yn2*","Brett Kemp","(N/A)","F","4074","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*01n7v*","Matt Kennedy","(N/A)","F","4082","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*0058g*","Tim Kennedy","(N/A)","F","4083","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*0045g*","Tyler Kennedy","(N/A)","F","4084","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*05uah*","Remington Keopple","(N/A)","G","4086","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*03ank*","Michael Keranen","(N/A)","F","4088","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*04lo1*","Braidon Kerbs","(N/A)","F","4089","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*06zre*","Jack Kernan","(N/A)","F","4093","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*01s84*","Blake Kessel","(N/A)","D","4096","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*061mk*","Colin Kessler","(N/A)","F","4099","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*02frk*","Kale Kessy","TBL","F","4100","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*0597s*","Josh Kestner","(N/A)","F","4101","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*04rng*","Juuso Ketola","(N/A)","D","4102","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*04llt*","Ilya Khokhlov","(N/A)","D","4113","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*003nx*","Vadim Khomitski","(N/A)","D","4114","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*003xu*","Ivan Khomutov","NJD","F","4115","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*02fno*","Brenden Kichton","(N/A)","D","4119","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*049dv*","Kameron Kielly","(N/A)","F","4123","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*06c99*","Thomas Kiesewetter","(N/A)","G","4124","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*01sw1*","Tuomas Kiiskinen","(N/A)","F","4126","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*01tey*","Patrick Killeen","(N/A)","G","4129","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*02g28*","Matt Killian","(N/A)","D","4130","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*026kh*","Eero Kilpelainen","(N/A)","G","4132","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*06r69*","Oskar Kind Bakkevig","(N/A)","F","4135","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*0047r*","D.J. King","(N/A)","F","4140","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*06pmy*","D.J. King","CHI","D","4141","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*04l94*","Jeff King","TOR","D","4143","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*01mw1*","Tristan King","(N/A)","F","4144","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*06gyh*","Gunner Kinniburgh","CBJ","D","4147","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*01cj5*","Geoff Kinrade","(N/A)","D","4150","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*02ug0*","Tim Kirby","(N/A)","D","4152","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*04kyq*","Clayton Kirichenko","LAK","D","4153","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*03l0u*","Luke Kirwan","DET","F","4157","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*02j3u*","Scott Kishel","MTL","D","4162","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*04iw9*","Julian Kislin","(N/A)","D","4163","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*01zuv*","Maxim Kitsyn","(N/A)","F","4164","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*02o85*","Henri Kiviaho","(N/A)","G","4166","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*031qq*","Teemu Kivihalme","TOR","D","4167","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*01tkm*","Linus Klasen","(N/A)","F","4172","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*01gat*","Sam Klassen","(N/A)","D","4174","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*04m5x*","Brandon Klein","(N/A)","G","4178","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*01mk9*","Anton Klementyev","(N/A)","D","4180","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*004cf*","Jakub Klepis","(N/A)","F","4181","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*05niw*","Karel Klikorka","(N/A)","D","4182","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*04xay*","Kelly Klima","(N/A)","F","4183","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*04xaz*","Kevin Klima","UTA","F","4184","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*01cwv*","Rob Klinkhammer","(N/A)","F","4191","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*05xuc*","Lukas Klok","UTA","D","4193","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*005hf*","Garrett Klotz","(N/A)","F","4195","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*01uod*","Kyle Klubertanz","(N/A)","D","4197","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*015ow*","Jordan Knackstedt","(N/A)","F","4199","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*02g1j*","Connor Knapp","(N/A)","G","4201","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*01t5y*","Dion Knelsen","(N/A)","F","4203","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*043c4*","William Knierim","(N/A)","F","4205","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*01ztc*","Jared Knight","(N/A)","F","4207","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*02gvp*","Eric Knodel","(N/A)","D","4208","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*03rf6*","Graham Knott","(N/A)","F","4211","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*02j0i*","Igor Knyazev","(N/A)","D","4213","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*003fx*","Chuck Kobasew","(N/A)","F","4215","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*03eck*","Nikolas Koberstein","MTL","D","4216","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*06taq*","Cash Koch","(N/A)","F","4218","FA","18","100","Rachat","0","0","0","-","0%","0%"
"*04zny*","Nikita Kochubeynik","(N/A)","F","4221","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*05908*","Filip Koffer","(N/A)","F","4223","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*003zf*","Dustin Kohn","(N/A)","D","4224","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*0484r*","Mason Kohn","(N/A)","F","4225","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*003wl*","Ville Koistinen","(N/A)","D","4226","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*03ywc*","Denis Kokarev","(N/A)","F","4229","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*0058f*","Chad Kolarik","(N/A)","F","4234","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*03akk*","Milan Kolena","(N/A)","F","4235","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*022i9*","David Kolomatis","(N/A)","D","4236","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*005k8*","Sergei Kolosov","(N/A)","D","4238","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*03a8k*","Ville Kolppanen","(N/A)","G","4239","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*01bvh*","Kirill Koltsov","VAN","D","4240","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*003vj*","Mike Komisarek","(N/A)","D","4244","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*02j3t*","Matthew Konan","(N/A)","D","4245","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*003df*","Maxim Kondratiev","NYR","D","4247","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*05y3h*","Kyle Konin","TBL","G","4250","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*06nk9*","Semyon Konopsky","(N/A)","G","4251","FA","19","100","Rachat","0","0","0","-","0%","0%"
"*003kk*","Petri Kontiola","(N/A)","F","4253","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*003pf*","Logan Koopmans","(N/A)","G","4256","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*03bx4*","Gasper Kopitar","(N/A)","F","4261","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*05r00*","Matthew Kopperud","(N/A)","F","4262","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*06rli*","Jan Korec","(N/A)","G","4265","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*04iwa*","Juho Korhonen","(N/A)","D","4267","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*02qsf*","Dmitry Korobov","(N/A)","D","4269","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*06rr0*","Fabio Kose","(N/A)","D","4280","FA","18","100","Rachat","0","0","0","-","0%","0%"
"*04aoh*","Vasily Koshechkin","(N/A)","G","4281","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*04fjd*","Jesse Koskenkorva","(N/A)","F","4284","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*02npv*","Scott Kosmachuk","(N/A)","F","4287","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*0440s*","Ivan Kosorenkov","SJS","F","4288","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*04z1g*","Nick Kossoff","(N/A)","G","4291","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*031q0*","Jan Kostalek","(N/A)","D","4293","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*02pk0*","Sergei Kostenko","WSH","G","4295","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*03lmz*","Denis Kostin","(N/A)","G","4297","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*0056k*","Michael Kostka","(N/A)","D","4301","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*04l3y*","Brenden Kotyk","(N/A)","D","4307","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*03l0p*","Patrick Koudys","WSH","D","4308","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*03kii*","Miles Koules","EDM","F","4309","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04m62*","Dmitri Koutsomitis","(N/A)","D","4311","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04mez*","Greg Koutsomitis","(N/A)","F","4312","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*03rfd*","Robin Kovacs","(N/A)","F","4315","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*02jq1*","Jakub Kovar","PHI","G","4318","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*04ycv*","Justin Kowalkoski","(N/A)","G","4320","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*03rrm*","Lukas Kozak","(N/A)","D","4322","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*01dy4*","Andrew Kozek","(N/A)","F","4323","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*05r3v*","Alexei Kozhevnikov","(N/A)","D","4324","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*04fq1*","Ivan Kozlov","(N/A)","F","4325","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*05rzj*","Trevin Kozlowski","MIN","G","4326","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*01n7k*","Brandon Kozun","COL","F","4327","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*03p3j*","Taran Kozun","(N/A)","G","4328","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*004b7*","Lukas Krajicek","(N/A)","D","4329","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*05yjj*","Nico Krammer","(N/A)","F","4331","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*047gs*","Alexei Krasikov","(N/A)","G","4334","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*04gep*","Renars Krastenbergs","(N/A)","F","4337","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*06rj0*","Kalle Kratz","(N/A)","F","4338","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*048xy*","Adam Krause","PIT","F","4340","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*03rrp*","Dennis Kravchenko","(N/A)","F","4341","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*061kr*","Karel Krepelka","(N/A)","D","4346","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*003rt*","Kamil Kreps","(N/A)","F","4347","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*05yki*","Emil Kristensen","(N/A)","D","4349","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*01bw3*","Artem Kriukov","(N/A)","F","4351","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*04aj4*","Kasper Krog","(N/A)","G","4352","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*061jt*","Bogdan Krokhalyov","(N/A)","D","4353","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*026kt*","Justin Krueger","(N/A)","D","4356","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*03rxm*","James Kruger","(N/A)","G","4359","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*0637s*","Martins Kruklitis","(N/A)","D","4361","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*01mlv*","Bjorn Krupp","(N/A)","D","4362","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*03kql*","Alex Krushelnyski","CHI","F","4364","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*03d07*","Yevgeni Krutikov","(N/A)","F","4365","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04l7v*","Jeff Kubiak","(N/A)","F","4374","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04kwo*","Adam Kubik","(N/A)","F","4376","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*05xyw*","Radek Kucerik","(N/A)","D","4377","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*04auc*","Vadim Kudako","(N/A)","D","4380","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*004m4*","Tomas Kudelka","(N/A)","D","4381","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*01sr6*","Dmitry Kugryshev","WSH","F","4386","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*060wq*","Yegor Kuimov","(N/A)","F","4390","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*031ox*","Ryan Kujawinski","(N/A)","F","4391","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*00437*","Lasse Kukkonen","(N/A)","D","4394","FA","44","100","Rachat","0","0","0","-","0%","0%"
"*04gx0*","Ivan Kulbakov","(N/A)","G","4396","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*015ov*","Arturs Kulda","(N/A)","D","4397","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*04xbg*","Jake Kulevich","EDM","D","4400","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*03brn*","Cody Kunyk","(N/A)","F","4407","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*05yht*","Lubomir Kupco","(N/A)","F","4411","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*043c5*","Daniel Kurovsky","(N/A)","F","4414","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*02zo5*","John Kurtz","(N/A)","F","4416","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*06chi*","Emil Kuusla","(N/A)","F","4418","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*04339*","Vladimir Kuznetsov","(N/A)","F","4422","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*04fq0*","David Kvasnicka","(N/A)","D","4425","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*020f5*","David Kveton","NYR","F","4427","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*05u3o*","Oskar Kvist","(N/A)","F","4428","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*01fj8*","Rob Kwiet","BOS","D","4430","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*01dop*","Milan Kytnar","(N/A)","F","4434","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*004kp*","Dan LaCosta","(N/A)","G","4439","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*0598m*","Connor LaCouvee","MTL","G","4440","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*015qq*","Antoine LaFleur","NYR","G","4442","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*03av8*","Jean-Paul LaFontaine","(N/A)","F","4443","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*06kwt*","Chase LaPinta","(N/A)","F","4444","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*02yeg*","Derrick LaPoint","(N/A)","D","4445","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*03d0u*","Nolan LaPorte","(N/A)","F","4446","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*003jd*","Chad LaRose","(N/A)","F","4447","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*003ev*","Jordan LaVallee","(N/A)","F","4448","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*004n3*","Teemu Laakso","(N/A)","D","4450","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*06cg8*","Noah Laaouan","BUF","D","4452","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*031pt*","Dylan Labbe","(N/A)","D","4457","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*003zg*","Olivier Labelle","(N/A)","F","4458","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*05r1k*","Vincent Labelle","(N/A)","F","4459","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*024dh*","Dave Labrecque","PHI","F","4464","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*01mw2*","Hubert Labrie","(N/A)","D","4465","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*004b8*","Pierre-Cedric Labrie","(N/A)","F","4466","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*04m2o*","Jakub Lacka","(N/A)","F","4470","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*065gz*","Cedric Lacroix","DET","F","4471","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*02g1r*","Simon Lacroix","NYI","D","4472","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*05y3i*","Felix Lafrance","(N/A)","F","4477","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*01uol*","Jacob Lagace","(N/A)","F","4480","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*02yqp*","Antoine Laganiere","(N/A)","F","4482","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*06a5e*","Lucas Lagerberg Hoen","(N/A)","D","4483","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*003vo*","Janne Lahti","(N/A)","F","4486","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*04xdz*","Severi Lahtinen","(N/A)","F","4487","FA","27","100","Rachat","0","0","0","-","0%","0%"
